"","NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C5ANSP","D5ANSP","CASAGEINC","DECAGEINC","TOTALCAS","TOTALDECES","LETAL","ATTAQ","RecStatus","UniqueKey"
"1640","RDCKACBLK28","RDC","KASAI CENTRAL","BENA LEKA",144818,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,1,NA,NA,2,1,50,1.4,1,32069
"1641","RDCKACLUA29","RDC","KASAI CENTRAL","LUAMBO",203728,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,32238
"1642","RDCKACBLK30","RDC","KASAI CENTRAL","BENA LEKA",144818,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.7,1,32259
"1643","RDCKACLUK30","RDC","KASAI CENTRAL","LUKONGA",193192,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,1,1,32269
"1644","RDCKACKAN29","RDC","KASAI CENTRAL","KANANGA",182807,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.5,1,32175
"1645","RDCKACYAN29","RDC","KASAI CENTRAL","YANGALA",183556,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.1,1,32223
"1646","RDCKACLUI30","RDC","KASAI CENTRAL","LUIZA",122127,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,3,2,NA,NA,4,2,50,3.3,1,32326
"1647","RDCKACMTT31","RDC","KASAI CENTRAL","MUTOTO",70790,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,2.8,1,32398
"1648","RDCKACLUI32","RDC","KASAI CENTRAL","LUIZA",122127,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,1,0,NA,NA,3,0,0,2.5,1,32434
"1649","RDCKOCTKP11","RDC","KASAI","TSHIKAPA",263690,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,NA,NA,3,0,0,1.1,1,33108
"1650","RDCKOCKAM14","RDC","KASAI","KAMONYA",189887,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.1,1,33227
"1651","RDCKOCKSH15","RDC","KASAI","KAMWESHA",285633,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,33296
"1652","RDCKOCKAM13","RDC","KASAI","KAMONYA",189887,13,"03/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,1,NA,NA,2,1,50,1.1,1,33175
"1653","RDCKOCTKP15","RDC","KASAI","TSHIKAPA",263690,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,33279
"1654","RDCKOCKAO15","RDC","KASAI","KALONDA",365767,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.3,1,33315
"1655","RDCKOCKAM15","RDC","KASAI","KAMONYA",189887,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,1,NA,NA,3,1,33,1.6,1,33320
"1656","RDCKOCMWE16","RDC","KASAI","MWEKA",124824,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,33352
"1657","RDCKOCKZL16","RDC","KASAI","KANZALA",149959,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.7,1,33359
"1658","RDCKOCMUT16","RDC","KASAI","MUTENA",121216,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,33392
"1659","RDCKOCMUT17","RDC","KASAI","MUTENA",121216,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,33422
"1660","RDCKOCKAM17","RDC","KASAI","KAMONYA",189887,17,"04/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,33406
"1661","RDCKOCTKP20","RDC","KASAI","TSHIKAPA",263690,20,"05/16/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.4,1,33615
"1662","RDCKOCKAM21","RDC","KASAI","KAMONYA",189887,21,"05/23/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,NA,NA,3,0,0,1.6,1,33674
"1663","RDCKOCTKP23","RDC","KASAI","TSHIKAPA",263690,23,"06/06/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.4,1,33741
"1664","RDCKOCILE25","RDC","KASAI","ILEBO",124230,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.6,1,33881
"1665","RDCKOCTKP25","RDC","KASAI","TSHIKAPA",263690,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.4,1,33919
"1666","RDCKOCMUS26","RDC","KASAI","MUSHENGE",103675,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.9,1,33926
"1667","RDCKOCMUS23","RDC","KASAI","MUSHENGE",103675,23,"06/06/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.9,1,33755
"1668","RDCKOCMWE25","RDC","KASAI","MWEKA",124824,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,33896
"1669","RDCKOCKAK25","RDC","KASAI","KAKENGE",29922,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,3.3,1,33900
"1670","RDCKOCTKP25","RDC","KASAI","TSHIKAPA",263690,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,33905
"1671","RDCKOCMUS25","RDC","KASAI","MUSHENGE",103675,25,"06/20/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,7,0,NA,NA,7,0,0,6.8,1,33906
"1672","RDCKOCLUE26","RDC","KASAI","LUEBO",172512,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.6,1,33911
"1673","RDCKOCBUL26","RDC","KASAI","BULAPE",81049,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.2,1,33931
"1674","RDCKOCKAK26","RDC","KASAI","KAKENGE",29922,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,3.3,1,33936
"1675","RDCKOCMWE26","RDC","KASAI","MWEKA",124824,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.6,1,33944
"1676","RDCKOCKAM26","RDC","KASAI","KAMONYA",189887,26,"06/27/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,33949
"1677","RDCKOCILE28","RDC","KASAI","ILEBO",124230,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,34064
"1678","RDCKOCNDP29","RDC","KASAI","NDJOKO-PUNDA",107672,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,1,NA,NA,2,1,50,1.9,1,34100
"1679","RDCKOCMUS29","RDC","KASAI","MUSHENGE",103675,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1,1,34111
"1680","RDCKOCKZL29","RDC","KASAI","KANZALA",149959,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.7,1,34145
"1681","RDCKOCLUE29","RDC","KASAI","LUEBO",172512,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,NA,NA,2,0,0,1.2,1,34122
"1682","RDCKOCKSH29","RDC","KASAI","KAMWESHA",285633,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,NA,NA,3,0,0,1.1,1,34152
"1683","RDCKOCMUT32","RDC","KASAI","MUTENA",121216,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,34322
"1684","RDCSANLDJ16","RDC","SANKURU","LODJA",153572,16,"04/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.3,1,35108
"1685","RDCHLOBUK01","RDC","HAUT-LOMAMI","BUKAMA",245780,1,"01/04/16 00:00:00","CHOLERA",NA,NA,7,0,28,0,NA,NA,35,0,0,14.2,1,35943
"1686","RDCHLOBUT01","RDC","HAUT-LOMAMI","BUTUMBA",138648,1,"01/04/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.7,1,35947
"1687","RDCHLOKBD01","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,1,"01/04/16 00:00:00","CHOLERA",NA,NA,1,0,14,0,NA,NA,15,0,0,8,1,35949
"1688","RDCHLOBUT03","RDC","HAUT-LOMAMI","BUTUMBA",138648,3,"01/18/16 00:00:00","CHOLERA",NA,NA,0,0,5,0,NA,NA,5,0,0,3.6,1,36083
"1689","RDCHLOKDA03","RDC","HAUT-LOMAMI","KINDA",61640,3,"01/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,3.2,1,36092
"1690","RDCHLOKIN03","RDC","HAUT-LOMAMI","KINKONDJA",242153,3,"01/18/16 00:00:00","CHOLERA",NA,NA,9,0,12,0,NA,NA,21,0,0,8.7,1,36096
"1691","RDCHLOKIN01","RDC","HAUT-LOMAMI","KINKONDJA",242153,1,"01/04/16 00:00:00","CHOLERA",NA,NA,2,0,8,0,NA,NA,10,0,0,4.1,1,35964
"1692","RDCHLOBUK02","RDC","HAUT-LOMAMI","BUKAMA",245780,2,"01/11/16 00:00:00","CHOLERA",NA,NA,10,1,20,1,NA,NA,30,2,7,12.2,1,35999
"1693","RDCHLOKIN02","RDC","HAUT-LOMAMI","KINKONDJA",242153,2,"01/11/16 00:00:00","CHOLERA",NA,NA,5,0,16,1,NA,NA,21,1,5,8.7,1,36029
"1694","RDCHLOMAL02","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,2,"01/11/16 00:00:00","CHOLERA",NA,NA,1,0,0,0,NA,NA,1,0,0,0.5,1,36044
"1695","RDCHLOKMN03","RDC","HAUT-LOMAMI","KAMINA",225373,3,"01/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36063
"1696","RDCHLOKIT03","RDC","HAUT-LOMAMI","KITENGE",236666,3,"01/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,NA,NA,2,0,0,0.8,1,36066
"1697","RDCHLOBUK03","RDC","HAUT-LOMAMI","BUKAMA",245780,3,"01/18/16 00:00:00","CHOLERA",NA,NA,5,0,20,0,NA,NA,25,0,0,10.2,1,36074
"1698","RDCHLOKBD03","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,3,"01/18/16 00:00:00","CHOLERA",NA,NA,4,0,7,0,NA,NA,11,0,0,5.9,1,36105
"1699","RDCHLOBUT04","RDC","HAUT-LOMAMI","BUTUMBA",138648,4,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,1.4,1,36150
"1700","RDCHLOKIN04","RDC","HAUT-LOMAMI","KINKONDJA",242153,4,"01/25/16 00:00:00","CHOLERA",NA,NA,21,0,22,0,NA,NA,43,0,0,17.8,1,36173
"1701","RDCHLOMUK04","RDC","HAUT-LOMAMI","MUKANGA",224231,4,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36179
"1702","RDCHLOKIN05","RDC","HAUT-LOMAMI","KINKONDJA",242153,5,"02/01/16 00:00:00","CHOLERA",NA,NA,12,0,30,0,NA,NA,42,0,0,17.3,1,36213
"1703","RDCHLOKDA04","RDC","HAUT-LOMAMI","KINDA",61640,4,"01/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.6,1,36121
"1704","RDCHLOBUK04","RDC","HAUT-LOMAMI","BUKAMA",245780,4,"01/25/16 00:00:00","CHOLERA",NA,NA,6,1,28,0,NA,NA,34,1,3,13.8,1,36158
"1705","RDCHLOKBD04","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,4,"01/25/16 00:00:00","CHOLERA",NA,NA,6,0,10,0,NA,NA,16,0,0,8.6,1,36168
"1706","RDCHLOKIT05","RDC","HAUT-LOMAMI","KITENGE",236666,5,"02/01/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36192
"1707","RDCHLOBUK05","RDC","HAUT-LOMAMI","BUKAMA",245780,5,"02/01/16 00:00:00","CHOLERA",NA,NA,4,0,17,0,NA,NA,21,0,0,8.5,1,36200
"1708","RDCHLOKBD05","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,5,"02/01/16 00:00:00","CHOLERA",NA,NA,10,0,32,1,NA,NA,42,1,2,22.5,1,36221
"1709","RDCHLOBUK06","RDC","HAUT-LOMAMI","BUKAMA",245780,6,"02/08/16 00:00:00","CHOLERA",NA,NA,3,0,14,0,NA,NA,17,0,0,6.9,1,36229
"1710","RDCHLOBUT06","RDC","HAUT-LOMAMI","BUTUMBA",138648,6,"02/08/16 00:00:00","CHOLERA",NA,NA,0,0,1,1,NA,NA,1,1,100,0.7,1,36234
"1711","RDCHLOMUK06","RDC","HAUT-LOMAMI","MUKANGA",224231,6,"02/08/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36257
"1712","RDCHLOKIT06","RDC","HAUT-LOMAMI","KITENGE",236666,6,"02/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.4,1,36268
"1713","RDCHLOBUT07","RDC","HAUT-LOMAMI","BUTUMBA",138648,7,"02/15/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,1.4,1,36293
"1714","RDCHLOKBD07","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,7,"02/15/16 00:00:00","CHOLERA",NA,NA,0,0,25,0,NA,NA,25,0,0,13.4,1,36295
"1715","RDCHLOKIN08","RDC","HAUT-LOMAMI","KINKONDJA",242153,8,"02/22/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,1,NA,NA,1,1,100,0.4,1,36370
"1716","RDCHLOKIN08","RDC","HAUT-LOMAMI","KINKONDJA",242153,8,"02/22/16 00:00:00","CHOLERA",NA,NA,25,1,41,0,NA,NA,66,1,2,27.3,1,36371
"1717","RDCHLOLWA08","RDC","HAUT-LOMAMI","LWAMBA",100863,8,"02/22/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,1,1,36375
"1718","RDCHLOKIN06","RDC","HAUT-LOMAMI","KINKONDJA",242153,6,"02/08/16 00:00:00","CHOLERA",NA,NA,18,2,49,1,NA,NA,67,3,4,27.7,1,36246
"1719","RDCHLOMAL06","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,6,"02/08/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,36251
"1720","RDCHLOBUK07","RDC","HAUT-LOMAMI","BUKAMA",245780,7,"02/15/16 00:00:00","CHOLERA",NA,NA,3,0,15,0,NA,NA,18,0,0,7.3,1,36287
"1721","RDCHLOKIN07","RDC","HAUT-LOMAMI","KINKONDJA",242153,7,"02/15/16 00:00:00","CHOLERA",NA,NA,24,0,54,4,NA,NA,78,4,5,32.2,1,36311
"1722","RDCHLOMAL07","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,7,"02/15/16 00:00:00","CHOLERA",NA,NA,1,0,1,0,NA,NA,2,0,0,1,1,36323
"1723","RDCHLOBUK08","RDC","HAUT-LOMAMI","BUKAMA",245780,8,"02/22/16 00:00:00","CHOLERA",NA,NA,7,0,10,0,NA,NA,17,0,0,6.9,1,36346
"1724","RDCHLOKBD08","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,8,"02/22/16 00:00:00","CHOLERA",NA,NA,3,1,34,0,NA,NA,37,1,3,19.9,1,36355
"1725","RDCHLOMAL08","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,8,"02/22/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,36380
"1726","RDCHLOKBD09","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,9,"02/29/16 00:00:00","CHOLERA",NA,NA,2,0,31,0,NA,NA,33,0,0,17.7,1,36431
"1727","RDCHLOBUK10","RDC","HAUT-LOMAMI","BUKAMA",245780,10,"03/07/16 00:00:00","CHOLERA",NA,NA,7,0,44,0,NA,NA,51,0,0,20.8,1,36460
"1728","RDCHLOBUT10","RDC","HAUT-LOMAMI","BUTUMBA",138648,10,"03/07/16 00:00:00","CHOLERA",NA,NA,2,0,9,0,NA,NA,11,0,0,7.9,1,36465
"1729","RDCHLOKIN10","RDC","HAUT-LOMAMI","KINKONDJA",242153,10,"03/07/16 00:00:00","CHOLERA",NA,NA,19,0,31,2,NA,NA,50,2,4,20.6,1,36489
"1730","RDCHLOKIN09","RDC","HAUT-LOMAMI","KINKONDJA",242153,9,"02/29/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36402
"1731","RDCHLOKIN09","RDC","HAUT-LOMAMI","KINKONDJA",242153,9,"02/29/16 00:00:00","CHOLERA",NA,NA,13,1,36,1,NA,NA,49,2,4,20.2,1,36403
"1732","RDCHLOMAL09","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,9,"02/29/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,36438
"1733","RDCHLOBUK09","RDC","HAUT-LOMAMI","BUKAMA",245780,9,"02/29/16 00:00:00","CHOLERA",NA,NA,4,0,11,0,NA,NA,15,0,0,6.1,1,36446
"1734","RDCHLOKBD10","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,10,"03/07/16 00:00:00","CHOLERA",NA,NA,1,0,11,0,NA,NA,12,0,0,6.4,1,36469
"1735","RDCHLOMAL10","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,10,"03/07/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,NA,NA,4,0,0,2,1,36503
"1736","RDCHLOMUK10","RDC","HAUT-LOMAMI","MUKANGA",224231,10,"03/07/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,0.9,1,36509
"1737","RDCHLOKIN11","RDC","HAUT-LOMAMI","KINKONDJA",242153,11,"03/14/16 00:00:00","CHOLERA",NA,NA,11,0,20,0,NA,NA,31,0,0,12.8,1,36549
"1738","RDCHLOSON11","RDC","HAUT-LOMAMI","SONGA",127282,11,"03/14/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.8,1,36577
"1739","RDCHLOBUK12","RDC","HAUT-LOMAMI","BUKAMA",245780,12,"03/21/16 00:00:00","CHOLERA",NA,NA,10,0,17,0,NA,NA,27,0,0,11,1,36584
"1740","RDCHLOKIT12","RDC","HAUT-LOMAMI","KITENGE",236666,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.4,1,36618
"1741","RDCHLOBUK13","RDC","HAUT-LOMAMI","BUKAMA",245780,13,"03/28/16 00:00:00","CHOLERA",NA,NA,1,1,22,0,NA,NA,23,1,4,9.4,1,36646
"1742","RDCHLOBUT13","RDC","HAUT-LOMAMI","BUTUMBA",138648,13,"03/28/16 00:00:00","CHOLERA",NA,NA,1,0,7,0,NA,NA,8,0,0,5.8,1,36650
"1743","RDCHLOKBD13","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,13,"03/28/16 00:00:00","CHOLERA",NA,NA,2,0,13,0,NA,NA,15,0,0,8,1,36655
"1744","RDCHLOBUK11","RDC","HAUT-LOMAMI","BUKAMA",245780,11,"03/14/16 00:00:00","CHOLERA",NA,NA,9,0,37,0,NA,NA,46,0,0,18.7,1,36520
"1745","RDCHLOBUT11","RDC","HAUT-LOMAMI","BUTUMBA",138648,11,"03/14/16 00:00:00","CHOLERA",NA,NA,0,0,7,0,NA,NA,7,0,0,5,1,36526
"1746","RDCHLOKBD11","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,11,"03/14/16 00:00:00","CHOLERA",NA,NA,3,0,21,0,NA,NA,24,0,0,12.9,1,36528
"1747","RDCHLOMAL11","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,11,"03/14/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,NA,NA,4,0,0,2,1,36560
"1748","RDCHLOMUK11","RDC","HAUT-LOMAMI","MUKANGA",224231,11,"03/14/16 00:00:00","CHOLERA",NA,NA,0,0,3,0,NA,NA,3,0,0,1.3,1,36568
"1749","RDCHLOBUT12","RDC","HAUT-LOMAMI","BUTUMBA",138648,12,"03/21/16 00:00:00","CHOLERA",NA,NA,4,0,8,0,NA,NA,12,0,0,8.7,1,36589
"1750","RDCHLOKBD12","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,12,"03/21/16 00:00:00","CHOLERA",NA,NA,3,0,22,1,NA,NA,25,1,4,13.4,1,36593
"1751","RDCHLOKBD12","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.5,1,36596
"1752","RDCHLOKMN12","RDC","HAUT-LOMAMI","KAMINA",225373,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.4,1,36604
"1753","RDCHLOMAL12","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,12,"03/21/16 00:00:00","CHOLERA",NA,NA,1,0,4,1,NA,NA,5,1,20,2.5,1,36623
"1754","RDCHLOSON12","RDC","HAUT-LOMAMI","SONGA",127282,12,"03/21/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.8,1,36636
"1755","RDCHLOLWA","RDC","HAUT-LOMAMI","LWAMBA",100863,12,"03/21/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,2,1,36640
"1756","RDCHLOKMN13","RDC","HAUT-LOMAMI","KAMINA",225373,13,"03/28/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36662
"1757","RDCHLOKIN13","RDC","HAUT-LOMAMI","KINKONDJA",242153,13,"03/28/16 00:00:00","CHOLERA",NA,NA,15,1,38,1,NA,NA,53,2,4,21.9,1,36674
"1758","RDCHLOBUK14","RDC","HAUT-LOMAMI","BUKAMA",245780,14,"04/04/16 00:00:00","CHOLERA",NA,NA,4,0,16,0,NA,NA,20,0,0,8.1,1,36703
"1759","RDCHLOBUT14","RDC","HAUT-LOMAMI","BUTUMBA",138648,14,"04/04/16 00:00:00","CHOLERA",NA,NA,0,0,4,0,NA,NA,4,0,0,2.9,1,36708
"1760","RDCHLOKBD14","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,14,"04/04/16 00:00:00","CHOLERA",NA,NA,1,0,21,0,NA,NA,22,0,0,11.8,1,36710
"1761","RDCHLOKIN14","RDC","HAUT-LOMAMI","KINKONDJA",242153,14,"04/04/16 00:00:00","CHOLERA",NA,NA,17,0,30,0,NA,NA,47,0,0,19.4,1,36732
"1762","RDCHLOBUK15","RDC","HAUT-LOMAMI","BUKAMA",245780,15,"11/04/16 00:00:00","CHOLERA",NA,NA,1,0,8,0,NA,NA,9,0,0,3.7,1,36772
"1763","RDCHLOBUT15","RDC","HAUT-LOMAMI","BUTUMBA",138648,15,"11/04/16 00:00:00","CHOLERA",NA,NA,0,0,3,0,NA,NA,3,0,0,2.2,1,36777
"1764","RDCHLOMAL13","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,9,0,NA,NA,9,0,0,4.5,1,36683
"1765","RDCHLOMUK13","RDC","HAUT-LOMAMI","MUKANGA",224231,13,"03/28/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36692
"1766","RDCHLOKMN14","RDC","HAUT-LOMAMI","KAMINA",225373,14,"04/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.4,1,36720
"1767","RDCHLOMAL14","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,14,"04/04/16 00:00:00","CHOLERA",NA,NA,0,0,9,0,NA,NA,9,0,0,4.5,1,36745
"1768","RDCHLOMUK14","RDC","HAUT-LOMAMI","MUKANGA",224231,14,"04/04/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,0.4,1,36751
"1769","RDCHLOKBD","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,15,"11/04/16 00:00:00","CHOLERA",NA,NA,7,0,20,0,NA,NA,27,0,0,14.5,1,36782
"1770","RDCHLOKIN15","RDC","HAUT-LOMAMI","KINKONDJA",242153,15,"11/04/16 00:00:00","CHOLERA",NA,NA,21,0,33,0,NA,NA,54,0,0,22.3,1,36795
"1771","RDCHLOSON15","RDC","HAUT-LOMAMI","SONGA",127282,15,"11/04/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,NA,NA,1,0,0,0.8,1,36816
"1772","RDCHLOBUK16","RDC","HAUT-LOMAMI","BUKAMA",245780,16,"04/19/16 00:00:00","CHOLERA",NA,NA,3,0,10,0,NA,NA,13,0,0,5.3,1,36826
"1773","RDCHLOMAL16","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,16,"04/19/16 00:00:00","CHOLERA",NA,NA,31,1,2,0,NA,NA,33,1,3,16.6,1,36856
"1774","RDCHLOBUT17","RDC","HAUT-LOMAMI","BUTUMBA",138648,17,"04/26/16 00:00:00","CHOLERA",NA,NA,0,0,4,1,NA,NA,4,1,25,2.9,1,36885
"1775","RDCHLOKBD17","RDC","HAUT-LOMAMI","KABONDO-DIANDA",186372,17,"04/26/16 00:00:00","CHOLERA",NA,NA,4,1,13,0,NA,NA,17,1,6,9.1,1,36887
"1776","RDCHLOMUK17","RDC","HAUT-LOMAMI","MUKANGA",224231,17,"04/26/16 00:00:00","CHOLERA",NA,NA,0,0,5,0,NA,NA,5,0,0,2.2,1,36922
"1777","RDCHLOMAL15","RDC","HAUT-LOMAMI","MALEMBA-NKULU",198921,15,"11/04/16 00:00:00","CHOLERA",NA,NA,1,0,7,0,NA,NA,8,0,0,4,1,36802
"1778","RDCHLOKIN16","RDC","HAUT-LOMAMI","KINKONDJA",242153,16,"04/19/16 00:00:00","CHOLERA",NA,NA,13,0,28,0,NA,NA,41,0,0,16.9,1,36845
